,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
20,125-dorking-road-box-hill-north-vic-3129,1605000,24-Apr-2021,4,1,2,745,m2,House,https://www.domain.com.au/125-dorking-road-box-hill-north-vic-3129-2016887390,Garden*,0.6-1.4-4.7,3,Apr/2021/1605000.0/SOLD-Mar/1993/138500.0/SOLD-Dec/1987/89500.0/SOLD
21,34-second-avenue-box-hill-north-vic-3129,1185000,23-Apr-2021,4,1,2,590,m2,House,https://www.domain.com.au/34-second-avenue-box-hill-north-vic-3129-2016878709,Garden*,0.4-1.4-4.5,3,Apr/2021/1185000.0/SOLD-Nov/2016/470.0/SOLD
22,1/1-morley-crescent-box-hill-north-vic-3129,1850000,22-Apr-2021,4,3,2,438,m2,House,https://www.domain.com.au/1-1-morley-crescent-box-hill-north-vic-3129-2016866706,"Gas*-""Internal Laundry*""-""Secure Parking*""-""Bath*""-""Heating*""-""Dishwasher*""-""Garden*""-""Balcony / Deck*""",0.2-0.6-3.7,3,
23,37-saxton-street-box-hill-north-vic-3129,1500000,17-Apr-2021,4,3,2,436,m2,House,https://www.domain.com.au/37-saxton-street-box-hill-north-vic-3129-2016869104,"Gas*-""Internal Laundry*""-""Secure Parking*""-""Heating*""-""Study*""-""Garden*""",0.5-0.5-3.9,3,Apr/2021/1500000.0/SOLD-Apr/2014/800.0/SOLD
24,28-eram-road-box-hill-north-vic-3129,1418000,27-Mar-2021,4,2,2,664,m2,House,https://www.domain.com.au/28-eram-road-box-hill-north-vic-3129-2016847648,"Internal Laundry*-""Secure Parking*""-""Heating*""-""Study*""-""Balcony / Deck*""",0.7-1.6-4.3,3,Mar/2021/1418000.0/SOLD-Aug/1989/100000.0/SOLD-Apr/1987/84500.0/SOLD
25,13-patrick-street-box-hill-north-vic-3129,1740000,20-Mar-2021,4,2,2,773,m2,House,https://www.domain.com.au/13-patrick-street-box-hill-north-vic-3129-2016816616,"Air conditioning*-""Built in wardrobes*""-""Internal Laundry*""-""Bath*""-""Heating*""-""Dishwasher*""-""Study*""-""Garden*""",0.7-1.1-5.4,3,Mar/2021/1740000.0/SOLD-Jul/1982/39500.0/SOLD
26,542-elgar-road-box-hill-north-vic-3129,1432000,20-Mar-2021,4,3,3,731,m2,House,https://www.domain.com.au/542-elgar-road-box-hill-north-vic-3129-2016766138,,0.5-0.5-1,3,Mar/2021/570.0/SOLD-Dec/1980/1432000.0/SOLD
27,15-wimmera-street-box-hill-north-vic-3129,1802000,15-Mar-2021,4,2,2,812,m2,House,https://www.domain.com.au/15-wimmera-street-box-hill-north-vic-3129-2016832636,"Secure Parking*-""Heating*""-""Garden*""-""Balcony / Deck*""",0.7-1.1-4.4,3,Mar/2021/1802000.0/SOLD-Nov/1989/152000.0/SOLD-Aug/1986/85500.0/SOLD
28,2a-amaroo-court-box-hill-north-vic-3129,1276000,13-Mar-2021,4,2,2,254,m2,House,https://www.domain.com.au/2a-amaroo-court-box-hill-north-vic-3129-2016778820,"Gas*-""Internal Laundry*""-""Secure Parking*""-""Heating*""-""Garden*""-""Balcony / Deck*""",0.7-1.4-3.7,3,Mar/2021/1276000.0/SOLD-Apr/2017/973888.0/SOLD-Oct/2013/850000.0/SOLD
29,14-eram-road-box-hill-north-vic-3129,1126000,10-Mar-2021,4,2,2,669,m2,House,https://www.domain.com.au/14-eram-road-box-hill-north-vic-3129-2016771076,Garden*,0.7-1.5-4.4,3,Mar/2021/1126000.0/SOLD
30,8a-second-avenue-box-hill-north-vic-3129,1401000,06-Mar-2021,4,3,1,361,m2,House,https://www.domain.com.au/8a-second-avenue-box-hill-north-vic-3129-2016778484,"Air conditioning*-""Internal Laundry*""-""Secure Parking*""-""Heating*""-""Garden*""-""Balcony / Deck*""",0.6-1.5-4.4,3,Mar/2021/1401000.0/SOLD
31,161-dorking-road-box-hill-north-vic-3129,1388000,19-Feb-2021,4,1,2,631,m2,House,https://www.domain.com.au/161-dorking-road-box-hill-north-vic-3129-2016724216,"Air conditioning*-""Built in wardrobes*""-""Internal Laundry*""-""Secure Parking*""-""Bath*""-""Heating*""-""Garden*""",0.2-1.5-4.4,3,Feb/2021/1388000.0/SOLD
32,75-harrison-street-box-hill-north-vic-3129,1550000,18-Feb-2021,4,2,1,630,m2,House,https://www.domain.com.au/75-harrison-street-box-hill-north-vic-3129-2016758025,"Air conditioning*-""Internal Laundry*""-""Secure Parking*""-""Heating*""-""Shed*""-""Garden*""-""Balcony / Deck*""",0.4-1.5-4,3,Feb/2021/1550000.0/SOLD-Aug/2007/675000.0/SOLD
33,54-harrison-street-box-hill-north-vic-3129,1201000,12-Dec-2020,4,2,1,637,m2,House,https://www.domain.com.au/54-harrison-street-box-hill-north-vic-3129-2016629354,"Internal Laundry*-""Secure Parking*""-""Shed*""-""Garden*""",0.2-1.5-4.3,3,
34,4-birkby-street-box-hill-north-vic-3129,1925000,21-Nov-2020,4,2,2,606,m2,House,https://www.domain.com.au/4-birkby-street-box-hill-north-vic-3129-2016578401,,0.4-1.6-4.1,3,Nov/2020/1925000.0/SOLD-Nov/2012/572000.0/SOLD
